"","gene","logFC","logCPM","LR","PValue","FDR"
"147","TSHZ2",-3.74411627169652,9.41063756463175,34.2762105198709,4.78191534849483e-09,3.37791897814764e-07
"148","ANKS1B",-2.83593992153757,11.5524158571215,34.253435797804,4.83820513260249e-09,3.39458933087461e-07
"149","PBK",5.29681871148444,5.78292945427165,34.21541536054,4.93365856037586e-09,3.43832956315053e-07
"150","CHSY3",-3.51534482695391,10.0145223023115,33.9519425356212,5.64902579326894e-09,3.91063225582031e-07
"151","SLC4A4",-3.3434240948732,9.63828417301696,33.846113738834,5.96481236345689e-09,4.101894806764e-07
"152","CTNNA2",-2.67385007951076,12.1768691257721,33.8203042797664,6.04447094760763e-09,4.12475846639934e-07
"153","GAS2L3",4.67956590052403,6.01874725422266,33.8097012211547,6.07750428889734e-09,4.12475846639934e-07
"154","DTL",4.97059216674722,5.76443852165087,33.7143119958897,6.38293477785065e-09,4.30392173592215e-07
"155","STK32B",3.94421850378878,6.23771456030553,33.4141946443383,7.44783868970386e-09,4.98957141637967e-07
"156","ESRRG",-3.57292897057058,9.14234399115008,33.394265261118,7.5245516479555e-09,5.00865027643397e-07
"157","SLC7A14",-7.24769072412761,8.57543610279533,33.3414964294186,7.73151495523768e-09,5.11363384045784e-07
"158","GTSE1",5.23288569686077,5.71334109864103,33.3078620421587,7.8663969202299e-09,5.16991554554856e-07
"159","ZBTB20",-2.60533926515207,12.5323916407106,33.1744898665861,8.42485810819464e-09,5.50212116952787e-07
"160","LSAMP",-2.67507598430974,13.3896788094963,33.1218029474845,8.65626061544553e-09,5.61791313942415e-07
"161","MCTP1",-3.13834528681568,10.7340165433274,33.0740827029969,8.87133872575595e-09,5.72173797069874e-07
"162","SLC14A1",-7.24927739302721,8.36063638193342,33.0298923659481,9.07527763004438e-09,5.81714092039388e-07
"163","RAPGEF5",-3.55511777681754,9.57614330084778,32.7019712295067,1.07428219593246e-08,6.84377075003844e-07
"164","AKAP6",-3.03039820605414,10.1997475843738,32.3116450572091,1.31323945525547e-08,8.31504786791023e-07
"165","HTR4",-7.05750052065227,8.47172096484056,32.2726088302792,1.33988905216291e-08,8.43236843494523e-07
"166","PDE4DIP",-2.85467736584411,10.5943469818982,32.2206991132868,1.37616823027272e-08,8.60851259226022e-07
"167","ADAMTS16",-7.20223685699131,8.58092695739126,32.1192522626613,1.44993340786298e-08,9.01563383667615e-07
"168","RASGRF2",-4.28784263346659,9.15674164135663,31.8980571973687,1.62479584322748e-08,1.00427857357584e-06
"169","CREG2",-4.92872462472693,8.69908760420583,31.8033522327784,1.70598048518428e-08,1.04245760423172e-06
"170","LYPD6B",-7.04732376011177,8.44349336341701,31.80259827993,1.70664284205886e-08,1.04245760423172e-06
"171","PBX1",-2.87721312153291,10.0630266317836,31.6472533448858,1.84875888910515e-08,1.12266153827298e-06
"172","SLC44A5",-4.47150387111638,8.94502008185026,31.5822702583824,1.91167002325734e-08,1.15411520473862e-06
"173","UNC79",-3.35216502438594,9.58111100125863,31.2519007191287,2.26625493188627e-08,1.35416049311524e-06
"174","NSF",-3.5173057950463,9.3597845081239,31.2494602923055,2.2691056028703e-08,1.35416049311524e-06
"175","KLHL29",-4.85014889234755,8.66410993982247,31.1735610023156,2.3595798071525e-08,1.40010724099837e-06
"176","SSX2IP",-6.9120794098258,8.270687109132,31.1510154351409,2.38714456025231e-08,1.40841529054886e-06
"177","PCSK2",-4.25090304711497,9.17522616439996,31.1350991684161,2.40679819619796e-08,1.4119882751028e-06
"178","TPD52L1",-7.01808583547231,8.15943994657696,31.093708086824,2.45867073107277e-08,1.43431667817189e-06
"179","KIF4A",3.58027158544959,6.12615135234537,31.0342414152862,2.53516270206375e-08,1.46536842970576e-06
"180","RAP1GAP2",-6.92581613293868,8.33959955304289,31.0304478585226,2.54012247059935e-08,1.46536842970576e-06
"181","FANCI",3.35240820675876,6.32268267200347,31.012976547685,2.56309056337674e-08,1.47044930442564e-06
"182","PDE4D",-2.73500944470043,10.6303979205894,30.8581510797398,2.77593725623888e-08,1.58380947630684e-06
"183","CACNG4",4.03917074632983,5.95150559992795,30.8434780699544,2.79700547064423e-08,1.58710955230435e-06
"184","TUBB",2.61604897292156,7.39093206397805,30.8229713903316,2.82671859291805e-08,1.59525249287288e-06
"185","WASF1",-4.19102550355692,8.97948950287326,30.7505459684517,2.93421272484491e-08,1.64696567215078e-06
"186","CADM2",-2.53551921222765,13.1453372974397,30.638223525537,3.10907944058957e-08,1.73573553285387e-06
"187","DAB1",-2.94754507180052,11.524132338801,30.5887129408698,3.18943825862045e-08,1.77107630361042e-06
"188","RGL1",-3.24159496879202,9.20228317088436,30.4087471498705,3.49946606959502e-08,1.93289657801461e-06
"189","EPHA4",-4.13212389710272,8.89893607843587,30.3982567466602,3.51844205820577e-08,1.93309536150311e-06
"190","PDGFRA",4.64078977924737,5.83883131225205,30.3838890469524,3.54459904188457e-08,1.93721665531207e-06
"191","KLHL2",-3.23227434562856,9.63143683702294,30.290521528662,3.71939035070792e-08,2.0221020629189e-06
"192","PPP3CA",-2.59935661499658,11.13487319483,30.1101909597694,4.08180578082174e-08,2.20297172282307e-06
"193","NIN",-3.49303982909574,9.34048585468862,30.1041661996292,4.09450638005443e-08,2.20297172282307e-06
"194","SLC4A10",-3.42334519716092,9.9659339084898,30.017738345168,4.28112103098147e-08,2.28698404569485e-06
"195","RGS7BP",-4.37108737604127,8.85896427591472,30.0115964877697,4.29470232001632e-08,2.28698404569485e-06
"196","RPS6KA2",-2.99746630985763,9.88428343604351,29.8439782082762,4.68248972873044e-08,2.48076394607841e-06
"197","AKAP9",-3.53337673220101,8.87309105415063,29.8249915617922,4.72857102908573e-08,2.4924609931993e-06
"198","ATP1B1",-3.37880340664452,9.19587493563763,29.7914923157218,4.81098576235309e-08,2.5230947553674e-06
"199","AK5",-3.35334700066851,9.61807541799929,29.6251866468123,5.24193680829909e-08,2.72785595257532e-06
"200","PGBD5",-3.55141167492629,9.29572310948802,29.6120994514728,5.27744824822986e-08,2.72785595257532e-06
"201","CACNA1C",-2.82508546846885,10.542711029374,29.6092377591925,5.28524536323833e-08,2.72785595257532e-06
"202","LDB2",-3.26875447517403,9.64921041728185,29.6014585267038,5.30649944549513e-08,2.72785595257532e-06
"203","MMS22L",2.64698633573777,6.94784631948932,29.5732596730756,5.38426349621994e-08,2.75419665737674e-06
"204","RYR3",-3.18542008860752,9.64304235075266,29.5633084219763,5.41197779337245e-08,2.75480281403821e-06
"205","MEGF10",-6.87310280942491,7.92622859387648,29.4823945406055,5.64269497154287e-08,2.8582314431464e-06
"206","ELL2",-4.09651689497105,8.55314607780279,29.2690931200192,6.2992455478282e-08,3.16918354813108e-06
"207","HIVEP3",-3.20240886786679,9.37083890354688,29.2634512063057,6.3176135830425e-08,3.16918354813108e-06
"208","NPTX1",-6.80433032521535,8.09070217022849,29.2294865287065,6.42932984997393e-08,3.20971928664083e-06
"209","GABRB3",-2.87865852923984,10.4854972874904,29.1288748772994,6.77201264997114e-08,3.35140799995988e-06
"210","KCND3",-3.87985762543552,8.92465059785127,29.1272503468001,6.77769337434104e-08,3.35140799995988e-06
"211","FBXO5",5.42669927317804,5.66801272786625,29.1069872372527,6.8489527381137e-08,3.37059361291814e-06
"212","DLGAP5",5.44414528706928,5.63208197585319,29.071532744975,6.97544633703537e-08,3.41665258319695e-06
"213","SPOCK3",-2.89167159056322,10.2067396477643,29.0593574553923,7.01942280899682e-08,3.4220510069776e-06
"214","SV2B",-6.90466088286421,8.23825813705745,29.0426964417509,7.08005199523334e-08,3.43547943544407e-06
"215","SLC39A11",-3.53786174080273,8.86170134168709,28.9943015748665,7.25915227328732e-08,3.50600173050305e-06
"216","B2M",2.57907989679888,7.83887495293986,28.9428465815719,7.45455964545416e-08,3.58371052585167e-06
"217","KCNK1",-3.73691747053795,8.99794121294149,28.7681922131933,8.15799905676236e-08,3.90380931822214e-06
"218","ARHGAP44",-3.19920803983015,9.43760802761062,28.7310319604262,8.31604395886288e-08,3.96118350774459e-06
"219","TIAM1",-2.86195029787081,10.561717778239,28.6654181031192,8.60263237722928e-08,4.0789833153036e-06
"220","CCDC92",-4.71395690408283,8.32094622259159,28.6279997163181,8.77047828440601e-08,4.13966575023964e-06
"221","SH3GL3",-3.71438156000997,9.09472472992667,28.5818371878467,8.98207578208444e-08,4.22035633127443e-06
"222","ATP8A2",-2.96757476361455,10.0886447928287,28.5310037689542,9.22100658083588e-08,4.31310506015314e-06
"223","IQGAP3",4.90444788696193,5.71901780644651,28.4737418838343,9.49778964191338e-08,4.42264787630621e-06
"224","STOX2",-3.07474646479467,9.5460777132805,28.4642134102983,9.54464809577681e-08,4.42462615297082e-06
"225","CNKSR2",-2.62650960411217,10.679453622783,28.4482061933142,9.62388931868762e-08,4.44153185267788e-06
"226","FGD4",-4.06829193453558,8.23584764602801,28.3815075972995,9.96122933472127e-08,4.57687634565246e-06
"227","CENPI",3.90343118746514,6.04673176077221,28.3003780012736,1.03875699288788e-07,4.75174123971267e-06
"228","ECT2",3.45178410376083,6.20459323514665,28.2348570511267,1.07451978046265e-07,4.88365089634178e-06
"229","PRKCE",-2.67798802928114,10.3899440079983,28.2303956946927,1.07699928280265e-07,4.88365089634178e-06
"230","PHF3",-4.57826011821911,8.35879449531051,28.2053486249288,1.09102660670645e-07,4.92574794958253e-06
"231","EXO1",4.42153294598262,5.81068612110458,28.1001231047585,1.15198531604621e-07,5.17844827784581e-06
"232","UNC5D",-3.10002552782745,9.56525532524882,28.0580202029126,1.17732180349017e-07,5.26953000320771e-06
"233","JAKMIP2",-3.09577033153273,9.28204349622055,27.9621598895239,1.23711098151391e-07,5.51337357598303e-06
"234","RAPGEF2",-2.74775575553123,9.90356787871488,27.834683928855,1.32135949767078e-07,5.86367394180058e-06
"235","HYDIN",-3.09231374835605,9.46742426584232,27.8225181851282,1.32969438672523e-07,5.87555170712968e-06
"236","PHACTR1",-2.58917992456538,10.351018392019,27.8099757180816,1.33834253753173e-07,5.88870716513962e-06
"237","RUNDC3B",-6.7439096691641,8.25029326004488,27.801182407495,1.34443919936855e-07,5.89057242457512e-06
"238","CNGB1",-6.73119058552879,8.43702597724407,27.7894275965563,1.35263265058292e-07,5.90157035447605e-06
"239","ASIC2",-3.74405814564566,9.26843407159719,27.6166519520872,1.47900019151371e-07,6.39395600001833e-06
"240","ADCY2",-2.90217202142489,9.74949699558766,27.6135292240052,1.48138981961146e-07,6.39395600001833e-06
"241","SNED1",-3.81149472479513,8.70854980866248,27.6101770213041,1.48395935670687e-07,6.39395600001833e-06
"242","MAPRE2",-3.16390875018426,8.85693133266884,27.5552590466887,1.52669690611681e-07,6.55091763351942e-06
"243","CCPG1",-3.9746069968521,8.7121482672697,27.4541513296294,1.60863197444553e-07,6.87408823977054e-06
"244","ACOT11",-6.64065513851351,7.91975542616686,27.3863080432094,1.66606697113354e-07,7.09034402797157e-06
"245","NCAPG2",3.17786859831417,6.48283545762387,27.3548918617487,1.69335523150781e-07,7.17706151999067e-06
"246","AEBP2",-2.96573210151979,9.72444762451246,27.3313615214502,1.71408680972029e-07,7.2353973301364e-06
"247","CCDC18",2.50585422791665,7.00407004194221,27.3026208605281,1.73975440263059e-07,7.3140120311401e-06
"248","CDH12",-3.61410623241249,8.90384007902199,27.0994337058425,1.9325454562378e-07,8.09175484579567e-06
"249","FSTL5",-6.61029653101173,7.53474655053303,27.0586474405035,1.97375298151391e-07,8.20229678366418e-06
"250","CALM1",-2.65667528899843,9.93377934448636,27.0576770708225,1.97474402534288e-07,8.20229678366418e-06
"251","CSPG4",4.56089950869386,5.76309617937356,27.0141603504059,2.01970438108806e-07,8.3556216307643e-06
"252","MXD3",4.52734230878334,5.84356676083924,26.7947506984575,2.26251085073887e-07,9.32298121987002e-06
"253","PPM1E",-2.55826470544567,11.3889172239767,26.754961182491,2.30958004708905e-07,9.47931984544376e-06
"254","GRM3",-3.30750675612867,9.11776633361287,26.6477594218606,2.44133734272696e-07,9.9806484121562e-06
"255","SH3BGRL2",-4.54742674897668,8.31233959790447,26.5173492724441,2.61181906271993e-07,1.06357369205034e-05
"256","GRIA2",-2.57150911615171,11.0339810358124,26.4157910505674,2.75280766940618e-07,1.11494174127682e-05
"257","ARHGAP26",-2.91393098076651,9.56796680020575,26.4111443972422,2.75943786121093e-07,1.11494174127682e-05
"258","HLCS",-3.31112490572966,8.95520488449356,26.3390594314202,2.86436853699893e-07,1.15285282512391e-05
"259","ACVR1C",-6.65686634148898,7.93829643069461,26.1843762027961,3.10323166388212e-07,1.24416824701745e-05
"260","EXOC6B",-2.60983712702194,9.70871451421919,26.0870708855695,3.26362097262802e-07,1.3034400069142e-05
"261","GPM6A",-2.31180377883803,11.8680674991479,26.0722174712157,3.28882464537918e-07,1.30847337615392e-05
"262","CKAP2",2.9713054183949,6.48921856466218,26.0302216137678,3.36114502023515e-07,1.32766051564345e-05
"263","DST",-2.3396187031183,11.0550269070537,26.0293731525365,3.36262245391206e-07,1.32766051564345e-05
"264","AKAP8L",-6.47971616090482,8.02589239348572,25.8607239489208,3.66960279358051e-07,1.44337709880834e-05
"265","DGKB",-2.50402256528947,11.0364524589846,25.7707636712515,3.84468443196464e-07,1.50653596760456e-05
"266","TTC39C",-3.37982853189693,8.89469569388139,25.7583045484668,3.86958387590052e-07,1.51059244238162e-05
"267","NUF2",3.00125396245653,6.27901281023806,25.6570643143897,4.07799896846504e-07,1.58320549296618e-05
"268","CAP2",-3.48244064993911,8.78851652711834,25.6532416933592,4.08608505503598e-07,1.58320549296618e-05
"269","AHCYL2",-2.72664844912869,9.62016166913085,25.6135936980559,4.17090730960531e-07,1.60458001466351e-05
"270","BMPR1B",-3.49987520873649,8.77979782323534,25.6130164207397,4.17215527695636e-07,1.60458001466351e-05
"271","MT-CO2",-2.83987472342171,10.9876349823,25.605246936565,4.18898794016711e-07,1.6051088845275e-05
"272","CACNA2D3",-2.60108405722735,9.94220438969279,25.5338394060567,4.34691691665917e-07,1.65949945818341e-05
"273","MT-ATP6",-2.83548272587781,11.4100901117955,25.5216040204898,4.37457028844814e-07,1.66393911630936e-05
"274","NDC80",4.79504570244884,5.71079007245292,25.4806708014725,4.46837243325627e-07,1.6934153046326e-05
"275","IQCA1",-4.41274116715309,8.22545333898622,25.4007724651351,4.6573158923256e-07,1.75860248094215e-05
"276","GFOD1",-3.13596968236101,8.93494624796475,25.3672687707232,4.73890985379126e-07,1.78292898267277e-05
"277","MAPK10",-2.36826674569087,10.9316397195549,25.2907312344606,4.93072450324537e-07,1.84839867298556e-05
"278","GABRG3",-6.53715508989001,8.03672961138975,25.2204801392306,5.11362857628936e-07,1.91006903367585e-05
"279","SYT16",-3.31927788962094,9.08631673894379,25.1598914342535,5.27683028894637e-07,1.96396436273904e-05
"280","SLC8A2",-6.50783027522421,8.09042087352914,25.1394173743044,5.33315150419128e-07,1.97783732926865e-05
"281","CLIC1",5.03538823535045,5.81116431374279,25.1051757597295,5.4286954113038e-07,2.00610580608465e-05
"282","CRISPLD2",3.59977479869528,6.0895390359474,25.0587169435776,5.56107856694452e-07,2.04773900138837e-05
"283","ARHGAP24",-3.44763379722445,8.60400254192051,25.0305215455041,5.64299386404875e-07,2.07056001004531e-05
"284","HLF",-6.44533409004257,7.82533907975506,24.9931438112392,5.75345428128055e-07,2.10365736819779e-05
"285","NPTXR",-2.79399489427152,9.36832038457514,24.9269081452398,5.95454879130843e-07,2.16954507540164e-05
"286","DTYMK",4.426835278378,5.82844814126384,24.8505623503719,6.19509703906808e-07,2.24929677110779e-05
"287","HMGCLL1",-6.44436477225473,7.82312146419029,24.8005440355701,6.3579522119508e-07,2.30038243097202e-05
"288","MT-CO3",-2.71113091407379,11.517741505909,24.7718622659652,6.45326680948605e-07,2.32676119964247e-05
"289","CEP152",3.05568636297734,6.30445918071823,24.7175567633818,6.63767568046533e-07,2.38496969778381e-05
"290","SYP",-6.42931293374742,7.85192165047993,24.6984237744184,6.70389794959209e-07,2.4004578037436e-05
"291","MT-ND2",-2.95865550545101,10.0425018586969,24.6717454143671,6.79734322957153e-07,2.42555368027047e-05
"292","NEK10",-3.36512918221882,9.1544339076249,24.6582709957999,6.84503482816815e-07,2.43420690601706e-05
"293","ESCO2",4.70735373663175,5.69552048599585,24.6476315481146,6.882929216102e-07,2.43932890716734e-05
"294","SLC47A1",-6.51631561631273,8.45383871215215,24.5844116780226,7.1124770481438e-07,2.51210753972535e-05
"295","PPP2R2C",-4.37461922539663,8.31900984098806,24.5708993249126,7.162526766914e-07,2.51976536694553e-05
"296","RIMBP2",-3.9036974974244,8.94287748522356,24.5654823683769,7.18269018312672e-07,2.51976536694553e-05
"297","SVOP",-6.50224176799921,8.08341404863563,24.549480967344,7.24258483305261e-07,2.53222225274136e-05
"298","RGS6",-3.24210479259683,8.85922654583506,24.4687116209714,7.55264245682751e-07,2.63176641851332e-05
"299","GABRA2",-2.89199094847856,9.11328532161225,24.4589345421182,7.59106674269321e-07,2.63630893164302e-05
"300","RUFY3",-2.95772847005589,9.13272487819678,24.4455198438491,7.64410618855766e-07,2.64534020837795e-05
"301","CDCA2",4.48807460164745,5.7458510054956,24.4395015797853,7.66802198306782e-07,2.64534020837795e-05
"302","DEK",2.55357723988893,6.70508575237198,24.385455536989,7.88618444637297e-07,2.71159401626281e-05
"303","SLC1A3",-3.06260786167558,10.2432136108628,24.326465054915,8.13141632109634e-07,2.78668736231896e-05
"304","FBXO34",-3.09969149886122,9.01820230256594,24.3171301546449,8.17091759457283e-07,2.7910134309883e-05
"305","MYO1D",-4.36404969358198,8.23878556619711,24.2939431554877,8.26986956004845e-07,2.81109659679001e-05
"306","ATP2B1",-2.60351546929055,9.67145124438442,24.2906883399022,8.28385553368398e-07,2.81109659679001e-05
"307","DIAPH2",-2.70851194100341,10.379001246786,24.277262013482,8.34179974487435e-07,2.82153904074187e-05
"308","LMBRD1",-3.32154180520719,8.57681653761922,24.2535815839235,8.44499009457456e-07,2.84716808902799e-05
"309","ICA1L",-3.27466437852288,9.00968146057476,24.2381221888313,8.51304589913889e-07,2.86082422707632e-05
"310","PLCL1",-2.56288820954295,10.1814569544345,24.2030205790686,8.66962028605001e-07,2.90404313065624e-05
"311","NMNAT2",-3.78505387071363,8.73353721645289,24.1888503994325,8.73364307178698e-07,2.91608198255421e-05
"312","NCAPH",5.09525374783588,5.5692978284016,24.136882946849,8.97252358599177e-07,2.98623990118393e-05
"313","OTUD7A",-2.55244097011863,9.56479167607401,24.1203127357527,9.05006165240914e-07,3.00242300954046e-05
"314","PLD1",-6.40906758747597,7.91622177524337,24.0990733457032,9.15043193859928e-07,3.02605367039538e-05
"315","DNAH6",-4.45615001973019,8.41468433268683,24.0895351407539,9.19586879531518e-07,3.03142544668421e-05
"316","MT-ND4",-2.74816254886988,11.093880235796,24.0206780659799,9.53066328809183e-07,3.13184834125144e-05
"317","MAP2K1",-3.75129551746048,8.29776391963664,24.0025930647787,9.6206045409605e-07,3.1514308376446e-05
"318","MPHOSPH8",-4.32842548963801,8.55674869050406,23.9733751043528,9.7677147221883e-07,3.1895581658869e-05
"319","PTPRR",-6.41987659544793,7.83450295247709,23.8788366518405,1.02593450771733e-06,3.33959370787985e-05
"320","OSBP2",-3.16632667124218,8.65200630072942,23.8024005555924,1.06749245035073e-06,3.46401300138813e-05
"321","TTC7B",-2.89642883787531,8.98376206263152,23.7263421173933,1.11052084535497e-06,3.59241384989594e-05
"322","TBC1D1",-3.29697886042326,8.83542570369956,23.7034178368839,1.12382775317323e-06,3.62416999656859e-05
"323","SPSB4",4.58755083077329,5.66274316723113,23.6797159198762,1.13775422275231e-06,3.64938830748096e-05
"324","GRIK1",2.13190369978321,8.24355583155666,23.6781563352992,1.13867662906763e-06,3.64938830748096e-05
"325","LGALS1",3.50601030689948,6.237958355455,23.651638588432,1.15447566725145e-06,3.68863856268894e-05
"326","PRKCB",-3.27251889123778,8.63427169816887,23.6440394742439,1.15904354624551e-06,3.69187367613906e-05
"327","AKT3",-2.28869713790111,10.6555883596923,23.6222849792282,1.17222078805145e-06,3.72242833734747e-05
"328","PRIM2",2.11344478928123,7.81579864552662,23.598083738914,1.18705670854538e-06,3.75804782363878e-05
"329","SCN8A",-2.82150706696222,9.22862542852676,23.5241516493163,1.23355536038704e-06,3.89338567241917e-05
"330","SPTBN4",-3.75739261479477,8.83355632654323,23.4912936320431,1.25480317919358e-06,3.94138343474617e-05
"331","ATP2B2",-3.41639526200019,8.70806957623295,23.4874131503869,1.25733662701098e-06,3.94138343474617e-05
"332","PRR16",-6.32027324970436,7.81288741590425,23.483113761808,1.2601495573341e-06,3.94138343474617e-05
"333","DCLK2",-2.46715475078427,9.8945344510252,23.4422958281087,1.28717162971089e-06,4.01381087174712e-05
"334","RBFOX1",-2.34278789270704,12.6439655662253,23.3786367029459,1.33047957111692e-06,4.13269145143033e-05
"335","TMEM178A",-6.37020275974207,7.89262600844901,23.3746286946365,1.33325465738556e-06,4.13269145143033e-05
"336","FAM78B",-6.38247138135401,7.88203248997165,23.3515651036586,1.34933674345292e-06,4.17009307857594e-05
"337","ZFYVE28",-3.64174855359366,8.33657433863683,23.3188909700864,1.37245382507259e-06,4.22894970906639e-05
"338","MTUS1",-4.27753829451565,7.86134805999055,23.2942246134325,1.39016813699933e-06,4.27085974396479e-05
"339","RIMS1",-2.50673394833095,9.92327044621513,23.2569818579225,1.41734974992098e-06,4.33466623789568e-05
"340","STIL",3.27123114864839,6.06869050311163,23.2543563890874,1.41928594075937e-06,4.33466623789568e-05
"341","CAMK2N1",-3.00238122701962,8.81326668219244,23.2249574145534,1.44114866531153e-06,4.38853012920672e-05
"342","SLC7A11",-3.35270591360239,8.40567306641338,23.2008734913842,1.45931029322248e-06,4.43084154526967e-05
"343","CACNG3",-4.34578617749085,8.49546602869029,23.1940553740959,1.46449338746932e-06,4.43361496661267e-05
"344","COL8A1",4.37003555557635,5.92554793006267,23.1463784728722,1.50125678052737e-06,4.5317007002896e-05
"345","LMNB2",4.22970571124291,5.83701752363026,23.0626680134029,1.56805923700981e-06,4.71963104843764e-05
"346","CLIP1",-3.29214905461042,8.64884005436851,23.0529973645199,1.57596624451294e-06,4.72972065983306e-05
"347","SLC9A9",-2.94003061988955,8.93043655532587,23.0193535016717,1.60378735031472e-06,4.79934520048071e-05
"348","ERC1",-2.37931433513873,9.81999718809467,22.9310652276345,1.67916082948591e-06,5.01046150959243e-05
"349","BCL11A",-6.2969437061288,7.97394438814841,22.9153578650019,1.69293814752398e-06,5.03709734208854e-05
"350","RASGRP1",-4.47463143792629,8.29263783761106,22.8112657377887,1.78715029180156e-06,5.29143159301577e-05
"351","CDH18",-2.68803837247296,10.0297543681961,22.8096967570155,1.78860987013534e-06,5.29143159301577e-05
"352","NCOA1",-2.23228631329578,10.3866993855753,22.7335227671769,1.86092953053076e-06,5.48974211506574e-05
"353","RERG",-6.33821532962191,7.66800890593714,22.7069642829362,1.88682788406774e-06,5.55037414962022e-05
"354","CCDC91",-2.73884533730078,9.10417508943186,22.6440516212411,1.94962868946556e-06,5.7189108224323e-05
"355","ZNRF3",-2.73652573021583,9.18451848553883,22.6367628902618,1.95703868869705e-06,5.72447598406483e-05
"356","SRRM3",-4.22471049301879,8.19001721514981,22.5924537420208,2.0026968954768e-06,5.8415743153458e-05
"357","CSRNP3",-2.65939984021331,9.50763755458988,22.5350867628463,2.06340155844277e-06,5.99819975596151e-05
"358","ARAP2",-2.61114038402043,9.07474114611575,22.5308601916736,2.06794637195129e-06,5.99819975596151e-05
"359","GLS",-3.05651228397409,8.90107542034591,22.4778771519384,2.12577805834029e-06,6.14876862334416e-05
"360","ASTN1",-2.51627482073921,9.40483536801693,22.4537338461375,2.15266621385205e-06,6.20924610128881e-05
"361","NFAT5",-2.6951401563693,9.23314220899638,22.4363089210927,2.17228391030176e-06,6.24847538076826e-05
"362","MIPEP",-4.27771504346171,8.32093500513773,22.4162771654869,2.1950581905933e-06,6.29654261080684e-05
"363","GABRA1",-6.20618342067051,7.67210582997352,22.3736768735589,2.24429034621204e-06,6.42003056613384e-05
"364","MGST1",-2.87856910334078,8.52586572726797,22.2705646846694,2.36808962151104e-06,6.75556116202491e-05
"365","PLEKHA5",-2.37824085052826,9.97912874052141,22.2181355532346,2.43364181695545e-06,6.92354428144256e-05
"366","MAP1B",-2.24583942778863,10.5512108878464,22.1280371562389,2.55057285096106e-06,7.23637936731684e-05
"367","FRMD5",-2.42440055440466,9.62095298999538,22.1057266817857,2.58038817298274e-06,7.30102201314789e-05
"368","APC",-2.67616172913201,9.28086715538168,22.0580211021986,2.6453195451024e-06,7.46440167291937e-05
"369","PRICKLE2",-2.52417653906706,9.11720235041291,21.9965046459072,2.73147455348775e-06,7.68662107409668e-05
"370","FMNL2",-2.2891266738978,10.1096978798835,21.9885060002354,2.7428817162051e-06,7.69786047056048e-05
"371","LMO3",-2.62687425249828,9.17839941334164,21.9698566485182,2.76966422109409e-06,7.75207365817816e-05
"372","GRIA3",-2.47016206146588,9.70482077691008,21.9147205503691,2.85039010247697e-06,7.92226200773604e-05
"373","KIF1B",-2.30221758860058,9.99930605277331,21.9135902431506,2.85206947028002e-06,7.92226200773604e-05
"374","UCHL1",-2.93600898538834,8.75124034962286,21.9127240635488,2.85335707905747e-06,7.92226200773604e-05
"375","CNIH3",-3.58412220357846,8.57643551131323,21.886908232663,2.89200219317392e-06,8.0081468730448e-05
"376","COL19A1",-2.98111033739885,8.98002205260457,21.8436367181928,2.95795912155196e-06,8.16900199952008e-05
"377","NCAM2",-2.11714718567467,12.4308256073146,21.8299826601734,2.97908307325862e-06,8.2055168787049e-05
"378","ARID1B",-2.18796165068455,10.3873846190133,21.7910763654677,3.04010810932542e-06,8.35145042519449e-05
"379","TMEM108",-2.44028127227779,10.0831217837537,21.7684968005476,3.07609802201524e-06,8.42457733558662e-05
"380","MAP2K5",-2.71745499787658,9.03598062544755,21.7621416253653,3.08630450831594e-06,8.42457733558662e-05
"381","ATXN1",-2.33267250483481,9.76007926528555,21.7591834268868,3.09106699235218e-06,8.42457733558662e-05
"382","ATP10B",2.35108364300798,6.98582006396483,21.7456392621422,3.11296645173287e-06,8.44247134727612e-05
"383","LRRN2",-6.1503407695644,7.86811907827785,21.7450683089456,3.1138930335196e-06,8.44247134727612e-05
"384","SIDT1",-6.1903487437675,7.59483448275269,21.7037823502589,3.18163343080906e-06,8.60366706914615e-05
"385","MT-ND1",-2.56463196727228,10.4097541883924,21.6728433703851,3.23336440175801e-06,8.72084570074161e-05
"386","CTNND2",-2.07426300551636,11.8658503070152,21.6504904115639,3.27126363565197e-06,8.80020766647929e-05
"387","UNC13A",-6.21923613003453,7.88137487492318,21.5720233567197,3.40786757059888e-06,9.13997594795717e-05
"388","SLC17A7",-3.25613866943251,8.33614839335529,21.5645463942447,3.42117929098145e-06,9.13997594795717e-05
"389","MEF2C",-2.80535792612881,8.77843479048449,21.562982497565,3.42397018851631e-06,9.13997594795717e-05
"390","UBR3",-2.39684636090483,9.52878336104248,21.5453207462125,3.45564801392406e-06,9.20088435297115e-05
"391","ANKH",-3.1222681886441,8.34319903085118,21.5304549913687,3.48253880935484e-06,9.24876802975463e-05
"392","SGSM1",-6.18744193673124,7.83828744119367,21.4498218338084,3.63209768910247e-06,9.6213526539898e-05
"393","NKD1",3.17661880434167,6.16080611463738,21.4300334934933,3.66977575388491e-06,9.69642529983228e-05
"394","SPOCK1",-2.28361467788193,10.1519407718999,21.3927831515847,3.74176976568746e-06,9.8615576768778e-05
"395","CACNA2D1",-2.23712401294705,10.4154375497788,21.2554650783418,4.01962674635959e-06,0.000105670390213159
"396","USP34",-2.57043062799246,9.0965186363197,21.2369400250677,4.05866373576511e-06,0.000106427182404507
